driver_id,booking_id,source,reason_code,additional_info
NA,4a75fed9-a2e7-45cb-97c6-d4896f5a0fa0,ByUser,NA,NA
abeab944-5480-42e8-93f3-8c786a9e69c4,164fa046-35b7-4e90-9684-f09dbdb19a7f,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
bf7989c8-4509-49dc-8dfa-f1b7dc84dadd,b2d57003-f2c3-40b2-ba82-ae591ca8f081,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
NA,b858a938-46e7-4564-8f07-afc716ddeb6a,ByUser,NA,NA
b7c56347-b5c9-46b2-8354-4f08357ea9e8,d02ba79a-f282-4b73-9f39-adacee65756b,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,22fc247e-6061-4f17-831d-b394b46ab318,ByUser,NA,NA
ee454a89-2ff7-4253-b520-66ea5c702d0d,1ddd79e3-7059-4734-85af-029f289da2b6,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,a5cf6786-707f-460f-ae6e-b3458c00bfd6,ByUser,NA,NA
NA,61278440-1831-4759-ace5-62e77eb401c2,ByUser,NA,NA
aa756ef6-ba06-4407-9ab4-3d67110fd80a,46cb4029-781e-458a-be5e-3dbc4aa2c2a7,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
6962890c-e664-4cd0-a94b-5709586b2ec1,96361bb9-5d81-410c-8dc1-466975965ea2,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,a76548f3-ecce-4ba2-8991-3ceee251c03a,ByUser,NA,NA
cabeacfb-e571-4a87-8d22-044e2fa3ea8d,bf777514-b372-4ddb-92cc-896079e1390a,ByDriver,NOT_REACHABLE,Customer not reachable.
e0ff4762-7af6-4438-a298-115bbc57f3ea,584cca6b-b1a1-4e85-af12-42d4f99f1683,ByDriver,EXCESS_LUGGAGE,Excess luggage.
7e65e826-f2c1-45db-8b4a-c2e9e2b79630,f1ac55a3-b09f-492c-b24f-9b3e1de8cb8f,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
8de425f1-6299-44fa-a16a-5e8e6d7581cb,6c08fdb4-9adc-4794-a1ec-a8122802a20c,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,05d5ec7a-3ad8-4424-8abb-b7130541d4f2,ByUser,NA,NA
NA,e9e54e1d-1916-4740-9260-23180fc6caa6,ByUser,NA,NA
86cc3fd7-bf4b-4395-a5be-4aa23c7112ff,9452f9a4-b3b3-4f66-ac97-30e0f37c4adb,ByDriver,NOT_REACHABLE,Customer not reachable.
7fc5b8dc-79e9-4c46-aaed-6422b75eae30,a93471ee-552c-4199-849a-2f10e92dedd9,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
e1337c1e-7fef-4be9-973d-5a31999ea5f3,e2c0c8ba-09f2-43a7-a7fe-d98260845c5e,ByDriver,OTHER,NA
87d35b0c-b21a-46d7-8a81-3e5166210f8f,7a90f35d-8d46-494f-9acf-4cb969824649,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,bd6d181b-3d87-4456-8dc8-827b4d4cca45,ByUser,NA,NA
cc24a17f-0fa7-49a7-b121-4aa36396297e,fc4bcee3-6acc-4276-87f5-9fea2d9281d3,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,fe306336-b91f-4301-884f-38c5d9bfbc29,ByUser,NA,NA
224155ff-e292-436c-95d8-bc09e21f3330,a463b356-a9b8-4f31-9c33-4c96f244e4fd,ByDriver,OTHER,NA
e8f052c0-ad65-4d41-89c2-fe769cc66b82,71369bac-70b8-4caf-bfb3-cd018b88da73,ByDriver,NOT_REACHABLE,Customer not reachable.
3d9aaa7c-f6e2-4626-a0e0-7b971957068a,d2dce4a6-e093-4645-96fd-24dfe4aa7e81,ByDriver,NOT_REACHABLE,Customer not reachable.
afae9192-57fa-4349-8994-1893a991565f,5fec3f4e-5ecd-4ba1-a9c5-a4c6462bf436,ByDriver,VEHICLE_ISSUE,Vehicle issue.
c6fadee9-0461-4258-b830-6e52d2eeb6a9,1279f089-921e-442a-8e1a-ad1fdd951578,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,7012e60a-a6e1-466e-a8a6-ec55bd8bdb66,ByUser,NA,NA
c4f8b9c5-5836-4fc8-ae94-0b6a5b891279,b0d197d0-784f-45e5-8387-618b4e8214eb,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,550d0514-5cb4-41f6-b4cf-efa52665e854,ByUser,NA,NA
NA,d40e34fb-e378-4026-962b-125fc778dafc,ByUser,NA,NA
b69ffc1b-fc36-4522-95e8-db6cd39118bd,87a18fca-7fca-4ff3-be2d-7ab850e5890d,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
a2e9a39e-604d-4914-8cd3-d61a1f5261f2,7a0b62d0-1940-4c8e-994f-998df7e38781,ByDriver,EXCESS_LUGGAGE,Excess luggage.
22991900-0666-4a40-91a3-b31027f317aa,6cb3e91c-1a0e-4495-bfad-2c4db1fce853,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,daafae66-be4e-4457-a013-9948ca449099,ByUser,NA,NA
61f0b9dc-110a-4a65-b7bd-6496aaa71dd3,ffd8e594-e600-432f-b9f1-3307beeae64b,ByDriver,OTHER,NA
NA,a573c86c-411b-4f2a-b9c6-23fc34c1022a,ByUser,NA,NA
22847654-271a-4a5a-b871-6b17552bf5b6,1a3164b2-497e-46d7-a4b6-3b0c05054473,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
69a758f2-4ac8-4c75-9342-91070cf133dc,2d1d6e1f-2232-400a-a6f4-32863317eca3,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,6c6a79db-1dac-448a-8b37-c191728dbcca,ByUser,NA,NA
NA,1ee3d2aa-c782-46ca-8d8d-51452238c8b4,ByUser,NA,NA
NA,35ee1c02-27c2-4880-957e-28b5dd876046,ByUser,NA,NA
NA,685b49ff-7581-4d07-8727-c1d4e7fc6833,ByUser,NA,NA
58595015-2a63-4145-a5b5-f45331931d34,f6b7d7e8-d43e-42a7-8023-0f785855ddc0,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,7dd69bb4-8d96-46ad-908c-4d585a4c4142,ByUser,NA,NA
NA,eacf4289-4d36-47a6-97d6-8aed035fd592,ByUser,NA,NA
a8b787cf-3983-4bfa-b24f-48aa717ad8fb,b6075096-88b8-41c0-84b8-b5b882c7817b,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,68654a91-c17d-465d-98a1-61aacd5e391c,ByUser,NA,NA
51db23ff-77b3-4e65-afe7-be23ff39c003,9172b481-8449-4804-97e7-555bc743e0cd,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
b50fa813-02a4-4d64-a77a-33e6077b3c95,128db081-ceb2-4b6c-9109-1d75b4a97305,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,027e7c46-1119-4376-9284-472f969e488a,ByUser,NA,NA
00319c2b-7668-4592-a14a-f32ce0bbd603,db6addda-24c7-4033-90ff-9da477c6152a,ByDriver,NOT_REACHABLE,Customer not reachable.
0fc52a84-9798-4ab6-9d34-955870a10f6e,febbe61a-704a-44d5-a9c7-6664dbc296be,ByDriver,NOT_REACHABLE,Customer not reachable.
6806d13d-f654-484d-a6bc-a32808641c7f,046d2033-1e27-4e8c-adb1-6014f0f0ed2b,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
f66ac06f-cde7-4f1c-aee2-57e3cf74fe15,9ae62471-88c0-46fe-a226-ad41fd66a088,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
f7c0e75f-ed3f-4248-8c0f-7cab352cfe65,10cd260d-bebd-498e-96aa-a40e499c0c3f,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
242d71ca-8a50-45a1-b37a-3912e1b42ba8,aecc82d4-5a46-4394-bc90-7c6f83a00bc4,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
6962890c-e664-4cd0-a94b-5709586b2ec1,db4b3802-7fd5-46fb-bb46-2614026bf597,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,ddbb0014-5163-4527-8091-866070353ed2,ByUser,NA,NA
69a758f2-4ac8-4c75-9342-91070cf133dc,5a628c35-01f6-4e90-a20f-ee04f0af2e28,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,3841bdff-6bc9-4178-b195-e2df32426cd2,ByUser,NA,NA
a9876208-c194-4ebc-b86e-6ebd02882021,ec606ea4-4eac-42b6-9248-c15f32a015ff,ByDriver,NOT_REACHABLE,Customer not reachable.
d1f293f2-017b-44f1-9b72-09d05541ad2f,80dfc3fc-359c-48f3-8de5-ef04ae3b9aaa,ByDriver,VEHICLE_ISSUE,Vehicle issue.
236ed072-ce77-4bf5-87e1-bee7816f4c68,b7fb3bc9-314d-4975-8398-acf2234430e9,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,993031fa-f058-44f2-a8ed-56ab10b95eb7,ByUser,NA,NA
NA,b83f967b-56d9-4f04-bc91-d09d722f95ec,ByUser,NA,NA
04e13a24-30d5-4465-81e0-2c7dfa7c4eb3,955b472d-1add-49d8-b7a3-bd0751c7fabc,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,fc2f575a-92be-467b-af10-5a1737046eab,ByUser,NA,NA
f9dacc4c-74e5-42e9-8f53-06d7f61df467,e1dfa731-d3c1-4e59-8c50-4d2a80218808,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
0fc52a84-9798-4ab6-9d34-955870a10f6e,febbe61a-704a-44d5-a9c7-6664dbc296be,ByDriver,OTHER,NA
NA,06d53c7a-f8ef-48d4-a100-c6ad851fd02b,ByUser,NA,NA
b500a824-f108-478e-bbbd-3e60319ca8a0,13eae6c6-ad07-48ca-982c-4f66367a9e9c,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
d229275f-8eb8-4e4c-9275-dc43db9488a1,bf9612d7-f13c-4600-bb5a-325b01c6fb82,ByDriver,VEHICLE_ISSUE,Vehicle issue.
64b70b2b-5440-4d59-940b-b93e7f7d0ba7,74ebde4d-abd2-4314-a2b6-640fb349c4a0,ByDriver,NOT_REACHABLE,Customer not reachable.
33fd0c75-f1b8-49ed-acd2-a174fbdee709,4092ed0e-7f97-400c-a827-0bfd04a5e7f2,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,89f1a8ae-fba8-4eb2-b293-321dc00daa54,ByUser,NA,NA
4377f194-0bd1-4b9c-b492-33ffc426c667,664c6ec0-5ca4-45d3-9451-4f8677adf59d,ByDriver,VEHICLE_ISSUE,Vehicle issue.
33fd0c75-f1b8-49ed-acd2-a174fbdee709,4092ed0e-7f97-400c-a827-0bfd04a5e7f2,ByDriver,NOT_REACHABLE,Customer not reachable.
7bb97daf-8999-40a9-ba66-4e7dfb3222d0,567121f4-efe6-4383-b6d4-b80b375acb2c,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,4544171e-4911-44f1-abc5-1f337575eb0e,ByUser,NA,NA
749e44eb-e899-4a3d-9bf7-9f0b094cb548,40509483-2d46-4f8b-b6d0-240ceeb8343e,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
466e250d-a0a0-4085-839f-d0edbab3a37a,523ceef3-3bc8-4160-a158-4f532beee267,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,da3242ea-a21a-46b0-b3b7-c9ad4d69a553,ByUser,NA,NA
21c922af-ff86-4ceb-967b-924440c47f14,cdbaf5ef-5858-4e69-85e6-92b23d923f7d,ByDriver,VEHICLE_ISSUE,Vehicle issue.
1cd73e3d-cbaa-41e7-a10f-5229ec413400,7e4a48c1-687e-48a0-89f6-58b652e0b59d,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,b293ef8e-969f-4140-828e-42f11551b933,ByUser,NA,NA
dfaac1e3-edc6-4168-970a-e6fcb8612aeb,15a89d21-979a-4f56-8690-88b299629141,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,18c057ea-24ce-42b4-86d5-891b4bed2e65,ByUser,NA,NA
16bd8ffa-cebc-48d1-b966-aa7e7e28b549,18d670b3-f72a-449d-993c-1eebc1e3dad3,ByDriver,NOT_REACHABLE,Customer not reachable.
395562ea-fd35-44cd-9ec5-aebdd2d84158,fa8e70eb-9d60-497b-bdd8-8172d7df034e,ByDriver,VEHICLE_ISSUE,Vehicle issue.
e1b5312c-a540-411f-b6be-ef4d62eff5cc,fcb41410-4b53-4dcb-9fb4-053d62df17ab,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,d524cd12-22c6-4551-b80d-b8abec1f0333,ByUser,NA,NA
1b159b45-2f91-47b0-86ba-cb4e68f67734,2009625b-fd20-4828-9e1a-9c977b54f6b5,ByDriver,NOT_REACHABLE,Customer not reachable.
f7f7dd13-7a4e-43c1-abcb-f1081fbe2f9d,e71c6831-faa3-43da-8c4d-b6db44ca261a,ByDriver,OTHER,NA
5c2f2844-a5bf-4a90-afee-aeea5dd452ee,3610027c-b1be-4094-ab1b-90b78fd29473,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,148fc5e9-7f97-4f63-87ba-79f20d31a9ad,ByUser,NA,NA
9306708b-1869-4312-b5d1-5ced921cd8a7,ab1c0dd0-726d-44ca-b755-b39539a956d2,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
49b66f2e-148e-456f-b245-74f24b25fa36,eb255377-7662-45f5-9716-45471303c040,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
17133a4f-4834-45ad-8ff5-203e475f4aae,5bdce9d4-d2d5-4939-8849-0a67616b504d,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,01fc3cfe-bfba-459f-81d6-29eb2f8bd243,ByUser,NA,NA
e0b05766-2107-431d-9a00-ce02a7c054a4,f099facf-0441-4fbb-8428-07036b2779d7,ByDriver,EXCESS_LUGGAGE,Excess luggage.
d67aebef-b0eb-496a-b94f-bc8768978459,0fac477c-69a2-402d-8837-293da854309e,ByDriver,VEHICLE_ISSUE,Vehicle issue.
06fbad4d-78bf-4b3d-93e9-5d3253a4fc2f,06312bfc-8c26-42cf-8cbf-7316d1856b7a,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
4881201d-8704-491d-810a-53bbcccbbeeb,b00b3191-627c-4afa-a2af-f544b3bf76b9,ByDriver,NOT_REACHABLE,Customer not reachable.
debf9622-f5f4-4f6e-8ffc-f3660debb091,957892c9-af47-47d5-9e92-36db37e38dee,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
acb2f667-56f7-4e0a-8b23-653609895066,a7f869f2-0f65-4307-b2b6-38302c13eb25,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
0fc52a84-9798-4ab6-9d34-955870a10f6e,febbe61a-704a-44d5-a9c7-6664dbc296be,ByDriver,NOT_REACHABLE,Customer not reachable.
d0e3302e-de0f-4089-a6a0-34d0bb06224d,0e0735fd-a6dc-4737-938f-f375bc08a788,ByDriver,NOT_REACHABLE,Customer not reachable.
2dd70690-4577-4b50-9a56-07122a94ff3b,4b1abae7-9c19-4f8f-b0c2-caa6cb4d332e,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
289760ac-4e0e-4920-8e18-4147d5aabe62,38941777-179b-4d2f-9ba1-b8165938e73b,ByDriver,NOT_REACHABLE,Customer not reachable.
045c3e63-bcb8-4d6e-8be2-66b86ca7bc1a,d5a283b7-be4d-49d0-9583-93ec02a9ea67,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
fd2d8fb6-9d5d-40f5-8607-ae4ee0d83ed0,15797879-7b26-4530-9d00-6991fee25a7a,ByDriver,NOT_REACHABLE,Customer not reachable.
7c170ebd-a62e-4014-9a9c-6cbf8401fee4,c2692549-1b40-4ea4-b3f6-412c68bdc9e6,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,6e9a7ac8-6d8c-44d5-b74e-b27d2e2d3614,ByUser,NA,NA
3771158a-60ca-4ce0-b6ab-81001ae73a84,45be1712-68a8-43f1-9b0e-64d72dcf7e7a,ByDriver,VEHICLE_ISSUE,Vehicle issue.
e9dd1440-51e1-43fd-bc18-286388d3a8ca,857f15c6-ceac-4213-93b7-10e3883b4c3e,ByDriver,EXCESS_LUGGAGE,Excess luggage.
80c6fee6-3088-494e-b0f4-fb6e179eb694,e06691e3-7931-49c2-97e0-4a2afbc1fe69,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,1a64253e-534b-4552-94f0-481b48a46588,ByUser,NA,NA
NA,d14c194c-0fca-4bdb-b893-caeb0616f230,ByUser,NA,NA
956e6ebb-e89a-4492-a36c-a417d54ff84b,7fc57bce-0cb3-41e8-b94a-5687c84c7231,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,ecee6bfb-97e6-4d2b-b9df-13697b628c9c,ByUser,NA,NA
9e6f5262-8b1e-41ed-a98d-587ab6f43bb8,b82dc39f-083c-4424-9434-a721abba9e14,ByDriver,VEHICLE_ISSUE,Vehicle issue.
637c3ce6-97b2-440d-b37c-22d13a6c9fd2,ffe958bf-aa52-43b5-9815-8c720b118c09,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
10715fde-0831-460c-acc7-61fa416dbf96,a27bbbd9-8ec1-40ee-bd7f-561751bc7ade,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
00fbe48a-db98-4338-8c08-83ec6cdf8540,5fadb0d6-baae-466f-a967-870c959b3fb1,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
a1d5e4a6-0fdf-4c99-a506-2ba9af6ceb83,913516a9-6097-41d4-b5bb-2db287b065b1,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,020a1a36-98bd-4f3d-8f98-aeeb4f8096ed,ByUser,NA,NA
NA,313bf971-3dd3-42a7-8e95-a9f99deac5b3,ByUser,NA,NA
NA,fa2df296-666d-4e7f-b57f-e14fd288aa35,ByUser,NA,NA
e27d99cc-bcfd-4683-9fe1-28aae1c47a95,3cfae808-5c4a-4a24-b4e3-16f69fa08743,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
64ba790f-cbaa-445c-85e4-0884bd614e32,2651f44e-d85b-4f19-9588-b5ae2339e896,ByDriver,NOT_REACHABLE,Customer not reachable.
0373694d-4476-4ee9-8a5e-64e75a150987,079248c2-92d5-4a7e-8e86-d159a8eb9425,ByDriver,NOT_REACHABLE,Customer not reachable.
6d8e733c-511e-4000-b069-82d4f4423eed,2a62e27c-bb12-4b2b-9e7a-c352e3f666b1,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
9614a497-d0f3-483c-bc31-007dc14f91aa,241befe0-7d5e-4059-acc3-fdb826eb90b7,ByDriver,NOT_REACHABLE,Customer not reachable.
a2e6e509-7fd7-4b52-9299-5d1d87701345,f3e70047-b1bb-45bc-866a-2059062d3635,ByDriver,EXCESS_LUGGAGE,Excess luggage.
138ea6d7-d936-4067-bdde-b1c209cfd909,b0a08933-31c4-432a-9f8c-5613e037c21d,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,23b91c47-21c1-409b-b432-824cd2ac1d73,ByUser,NA,NA
6ea3adc1-102b-40f2-8fae-94d5a03c8b19,03462c45-3342-4e98-9852-6831ce8b6812,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,84c37a42-504d-4725-8086-2eafb44207cc,ByUser,NA,NA
a499fdda-b58a-4e21-b9a2-9adddc088505,b94902f2-3f68-4c1a-9e0b-06f980e6926d,ByDriver,NOT_REACHABLE,Customer not reachable.
51ad3215-485e-4982-b809-236a74bdf630,99b24c9f-20ac-4a7d-b956-2e5a7ad47aa8,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
7200a861-1da0-4642-8d84-fdad9982dd23,c8f73eef-9c11-454f-bfad-ad1912bb8150,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,3c9eae7f-0664-46d6-812c-bde3033731f5,ByUser,NA,NA
ac0a12ac-51e1-423e-9b35-6b6f2a4542bf,3776cc90-e9a6-4334-9a18-ad2b892ee5ad,ByDriver,NOT_REACHABLE,Customer not reachable.
59c61670-7663-41dc-88f8-29426ea7ab73,0c61597e-2301-434e-bf5c-386ee7fe2d0a,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
69bf5e8d-11c1-4925-83e7-ff42312c6c5c,1c0e7dac-4ca0-4964-800e-e0ee31b7e607,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
1d42905e-01aa-41f2-82cb-c62b54ca207c,fb8244c0-7eb9-41a2-85af-66418d8ffd20,ByDriver,NOT_REACHABLE,Customer not reachable.
b881d6d2-cb01-4ce9-b330-33117797a687,f88a67b8-a9fb-49ab-bb05-c9b76a7bdae6,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,9bc2e811-4f61-467a-9ca8-72768c5e5b04,ByUser,NA,NA
NA,75f6bfd0-8d58-4b93-98b8-a466a88e84a5,ByUser,NA,NA
ff25607b-0696-42f4-be13-9f6ed6d32c42,3faf82f9-52f7-408f-9b61-e6ea876364f6,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,6cb9a09b-6fb1-4abc-bd81-3cfed324a6d3,ByUser,NA,NA
0fa523d7-caa0-4ad1-851d-dd3af0a80b90,fe5c4fa8-1696-4060-92dc-55462e3d2b67,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
4e77afd4-640a-4724-8ee3-af0d86636170,e42f26bd-2150-4fde-8add-6d5106b426dd,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,c147a704-29af-4255-848e-21bda00efb99,ByUser,NA,NA
a723d742-3384-453a-9026-2170783afab6,6afd4f76-3e9b-4311-a365-3a93b887fee4,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
59c61670-7663-41dc-88f8-29426ea7ab73,f9d3d144-4ca6-4ca5-922e-78fef3b35578,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
215b5ade-04c6-4acd-979e-a035cc3efb50,c3950994-a837-43de-b846-7143d525436d,ByDriver,NOT_REACHABLE,Customer not reachable.
ce6456e4-cbd5-44c8-8f63-a3d4ea3e6539,4fffd1ed-5b48-47b6-8cbd-2a96fa4c91ed,ByDriver,TOO_MUCH_PASSANGERS,Passenger limit exceeded.
533c9bb5-ae8a-46bf-b7b1-82daf2140924,48e110de-2f22-4aa6-a204-f7c3c51348f6,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,85bb7b74-a7b3-4577-9386-dbff1817ee7e,ByUser,NA,NA
2a1e2b7d-1dfb-4c28-a7e5-1c6cc26f73e6,03c81caf-81d6-4a54-bcad-684e4f497a72,ByDriver,COVID_RISK,COVID Risk. Customer not wearing mask/unwell.
NA,12e22a5f-bf20-4470-8293-417743201f88,ByUser,NA,NA
NA,008cf33a-e3d8-4764-b70e-75abf8392f42,ByUser,NA,NA
NA,12c9eeb9-534b-44ae-88f6-23a39e83d099,ByUser,NA,NA
ee454a89-2ff7-4253-b520-66ea5c702d0d,1ddd79e3-7059-4734-85af-029f289da2b6,ByApplication,NA,NA
1ab63308-db6a-4354-a0fe-c9d4b1d96dc0,24a88a2a-c868-4a62-a7fa-70f365bac6cd,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,b971cfea-be2c-4567-9d69-8e84b64719ea,ByUser,NA,NA
50f57eca-3f94-4839-826c-05fbe561c528,86f6f6a5-28ce-4ab4-924c-cb6af7de0f09,ByDriver,NOT_REACHABLE,Customer not reachable.
8d2626e4-f084-4c9a-98aa-60f71fca95ce,544317cb-c3d3-436e-a4f4-7769c22b0f1e,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
f61d642a-3849-441b-8021-846442a3537c,39136e64-20f9-48c2-9f72-1fb3f5fa7a9b,ByDriver,NOT_REACHABLE,Customer not reachable.
NA,c03a6cc8-02d5-4557-901f-e3a2ac86656c,ByUser,NA,NA
d19c1ffb-0462-4e33-9be4-b52500fd0684,2a4c3110-4006-4c03-a203-d4925c9b2ba6,ByDriver,OTHER,NA
c5c17962-d450-4a63-95a7-bbbc5d7d56cc,ca87e878-0b54-48ec-818f-749d646205c0,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,cf9533b0-e6ee-4a03-a23f-1b3eb279c3ad,ByUser,NA,NA
de10eafc-e218-4fc1-8e75-fa1dee4b56e4,cd3c50b0-61f9-44f8-a6a6-7a342e2e34d6,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
0fc52a84-9798-4ab6-9d34-955870a10f6e,febbe61a-704a-44d5-a9c7-6664dbc296be,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,81533e9e-4937-4f0f-8524-c625949989fd,ByUser,NA,NA
NA,62341e85-572b-4864-a69e-53050eb12c4f,ByUser,NA,NA
5d5d1aa7-3928-46b0-b6d5-29dfce3dfae5,7cb4b24f-7d29-43b3-9568-a7dd6f683e3b,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,99b24c9f-20ac-4a7d-b956-2e5a7ad47aa8,ByUser,NA,NA
5a4d0895-0833-4c91-a4c7-a826df96737a,0b4bd297-1214-4be4-b946-0bc5a5b3ca1e,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,544317cb-c3d3-436e-a4f4-7769c22b0f1e,ByUser,NA,NA
79e54895-3687-4548-b739-fb7dde1cd8ef,9ad723dd-ef1c-4610-b37d-d67e81d4e1f7,ByDriver,NOT_REACHABLE,Customer not reachable.
58c2b22a-612e-4723-8b5a-b9bb36b1a943,5d8b77a7-faa6-4d05-8ad1-dddfc8fb6af2,ByDriver,VEHICLE_ISSUE,Vehicle issue.
NA,99406b2e-b9f5-4ef5-8eee-571772c14ddb,ByUser,NA,NA
7efb2596-bdfc-4e2d-8506-0c2dcdb2442c,45c7f4a8-509d-4f3b-9a60-a8066ed4ccc7,ByDriver,NOT_REACHABLE,Customer not reachable.
3fe54472-e4a9-4084-8ce9-df7a8ad46398,8e1fc486-9815-4617-899d-544caee446da,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
035ea74d-fb1d-45fa-8442-3a4071b4b086,be8e4eb7-65a8-4c57-9474-7343e13d7e23,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
99e21b8f-9516-4874-9138-091b96a00ab6,33bf0392-d586-4d3a-8a83-d4d2cd24ac4f,ByDriver,PICKUP_LOC_TOO_FAR,Pickup location was too far.
NA,f5fd2918-a9fb-4971-a907-7086da5c092b,ByUser,NA,NA
NA,42fa515a-7698-4d47-bdda-64ef77f6f626,ByUser,NA,NA
e5bc5192-fc79-4713-9aeb-5bbe225fb199,b7958b94-421c-4edd-a5b7-dad6be42a578,ByDriver,ACCEPTED_BY_MISSTAKE,Accepted by mistake.
NA,492a3173-f100-437a-b6f9-7a2ceabab8da,ByUser,NA,NA
04e13a24-30d5-4465-81e0-2c7dfa7c4eb3,b38ac1a4-84b9-4c05-9d27-09159a26b791,ByDriver,EXCESS_LUGGAGE,Excess luggage.
NA,e6a96a37-ae59-476a-935a-acdd4047ab76,ByUser,NA,NA
NA,7bbccd84-fc6f-4768-aeb2-40ec463bdc2d,ByUser,NA,NA
NA,3cee229f-17ca-426c-9703-c846db8863a4,ByUser,NA,NA
NA,7cd94850-6d44-4b7f-9db6-5f4e09a86ae3,ByUser,NA,NA
